Fecha de facturacion,SKU,Unidades facturadas,Precio unitario en pesos argentinos,Categoria,Monto facturado
2024-10-10,HJ1123,11,8444.49,Rastrillos,92889.39
2024-10-26,HJ1030,3,4736.49,Palas,14209.47
2024-10-26,HJ1131,1,7539.61,Rastrillos,7539.61
2024-10-06,HJ1086,30,2517.24,Tijeras de Podar,75517.2
2024-10-24,HJ1031,2,1955.55,Palas,3911.1
2024-10-16,HJ1100,12,6003.27,Rastrillos,72039.24
2024-10-08,HJ1115,18,7838.36,Rastrillos,141090.48
2024-10-12,HJ1108,25,4592.39,Rastrillos,114809.75
2024-10-16,HJ1184,56,7259.25,Pulverizadores,406518.0
2024-10-08,HJ1056,11,6113.22,Tijeras de Podar,67245.42
2024-10-05,HJ1113,33,3525.53,Rastrillos,116342.49
2024-10-20,HJ1058,2,2268.04,Tijeras de Podar,4536.08
2024-10-15,HJ1018,7,2130.31,Palas,14912.17
2024-10-10,HJ1088,48,6106.99,Tijeras de Podar,293135.52
2024-10-21,HJ1144,18,1985.46,Rastrillos,35738.28
2024-10-09,HJ1024,12,1759.55,Palas,21114.6
2024-10-21,HJ1192,20,5570.19,Pulverizadores,111403.8
2024-10-15,HJ1025,1,3817.09,Palas,3817.09
2024-10-23,HJ1090,22,2497.5,Tijeras de Podar,54945.0
2024-10-20,HJ1045,20,5201.88,Palas,104037.6
2024-10-21,HJ1035,5,7918.56,Palas,39592.8
2024-10-05,HJ1126,34,3808.31,Rastrillos,129482.54
2024-10-18,HJ1192,79,5570.19,Pulverizadores,440045.01
2024-10-24,HJ1086,44,2517.24,Tijeras de Podar,110758.56
2024-10-19,HJ1120,31,5832.14,Rastrillos,180796.34
2024-10-23,HJ1039,69,2219.93,Palas,153175.17
2024-10-13,HJ1030,64,4736.49,Palas,303135.36
2024-10-09,HJ1181,2,4005.58,Pulverizadores,8011.16
2024-10-14,HJ1072,26,2634.16,Tijeras de Podar,68488.16
2024-10-07,HJ1025,21,3817.09,Palas,80158.89
2024-10-09,HJ1190,15,4053.38,Pulverizadores,60800.7
2024-10-10,HJ1136,15,9138.19,Rastrillos,137072.85
2024-10-14,HJ1025,22,3817.09,Palas,83975.98
2024-10-21,HJ1200,2,5869.34,Pulverizadores,11738.68
2024-10-10,HJ1181,54,4005.58,Pulverizadores,216301.32
2024-10-14,HJ1034,8,2381.03,Palas,19048.24
2024-10-03,HJ1088,18,6106.99,Tijeras de Podar,109925.82
2024-10-12,HJ1160,1,3307.72,Pulverizadores,3307.72
2024-10-04,HJ1142,35,8576.12,Rastrillos,300164.2
2024-10-16,HJ1155,3,4747.95,Pulverizadores,14243.85
2024-10-18,HJ1160,8,3307.72,Pulverizadores,26461.76
2024-10-25,HJ1192,30,5570.19,Pulverizadores,167105.7
2024-10-17,HJ1144,5,1985.46,Rastrillos,9927.3
2024-10-14,HJ1050,9,5006.87,Tijeras de Podar,45061.83
2024-10-09,HJ1179,70,7432.89,Pulverizadores,520302.3
2024-10-17,HJ1022,8,2797.22,Palas,22377.76
2024-10-23,HJ1164,36,7720.07,Pulverizadores,277922.52
2024-10-24,HJ1056,19,6113.22,Tijeras de Podar,116151.18
2024-10-21,HJ1077,5,9062.97,Tijeras de Podar,45314.85
2024-10-05,HJ1028,1,9067.02,Palas,9067.02
2024-10-26,HJ1060,16,7191.95,Tijeras de Podar,115071.2
2024-10-13,HJ1102,22,5164.97,Rastrillos,113629.34
2024-10-07,HJ1195,10,6178.26,Pulverizadores,61782.6
2024-10-14,HJ1094,13,4859.77,Tijeras de Podar,63177.01
2024-10-24,HJ1142,6,8576.12,Rastrillos,51456.72
2024-10-28,HJ1112,63,3477.73,Rastrillos,219096.99
2024-10-20,HJ1027,37,9970.87,Palas,368922.19
2024-10-09,HJ1159,41,1603.75,Pulverizadores,65753.75
2024-10-23,HJ1179,3,7432.89,Pulverizadores,22298.67
2024-10-17,HJ1045,2,5201.88,Palas,10403.76
2024-10-08,HJ1116,22,5095.16,Rastrillos,112093.52
2024-10-18,HJ1022,16,2797.22,Palas,44755.52
2024-10-09,HJ1120,2,5832.14,Rastrillos,11664.28
2024-10-08,HJ1024,2,1759.55,Palas,3519.1
2024-10-10,HJ1131,91,7539.61,Rastrillos,686104.51
2024-10-28,HJ1050,12,5006.87,Tijeras de Podar,60082.44
2024-10-15,HJ1115,73,7838.36,Rastrillos,572200.28
2024-10-11,HJ1126,19,3808.31,Rastrillos,72357.89
2024-10-22,HJ1067,5,6981.31,Tijeras de Podar,34906.55
2024-10-10,HJ1123,44,8444.49,Rastrillos,371557.56
2024-10-17,HJ1139,36,8974.25,Rastrillos,323073.0
2024-10-09,HJ1076,28,6518.81,Tijeras de Podar,182526.68
2024-10-06,HJ1035,31,7918.56,Palas,245475.36
2024-10-21,HJ1182,19,7349.02,Pulverizadores,139631.38
2024-10-08,HJ1163,22,5045.51,Pulverizadores,111001.22
2024-10-17,HJ1022,5,2797.22,Palas,13986.1
2024-10-09,HJ1139,8,8974.25,Rastrillos,71794.0
2024-10-07,HJ1003,5,6143.3,Palas,30716.5
2024-10-09,HJ1179,29,7432.89,Pulverizadores,215553.81
2024-10-08,HJ1131,2,7539.61,Rastrillos,15079.22
2024-10-18,HJ1075,37,6523.87,Tijeras de Podar,241383.19
2024-10-24,HJ1004,14,5768.25,Palas,80755.5
2024-10-18,HJ1038,42,1340.81,Palas,56314.02
2024-10-12,HJ1024,27,1759.55,Palas,47507.85
2024-10-18,HJ1088,36,6106.99,Tijeras de Podar,219851.64
2024-10-16,HJ1082,22,8104.94,Tijeras de Podar,178308.68
2024-10-12,HJ1136,7,9138.19,Rastrillos,63967.33
2024-10-07,HJ1119,7,5370.49,Rastrillos,37593.43
2024-10-23,HJ1072,1,2634.16,Tijeras de Podar,2634.16
2024-10-20,HJ1119,4,5370.49,Rastrillos,21481.96
2024-10-22,HJ1035,8,7918.56,Palas,63348.48
2024-10-26,HJ1105,45,1843.18,Rastrillos,82943.1
2024-10-22,HJ1005,8,9981.47,Palas,79851.76
2024-10-07,HJ1139,30,8974.25,Rastrillos,269227.5
2024-10-18,HJ1165,22,9212.85,Pulverizadores,202682.7
2024-10-17,HJ1142,58,8576.12,Rastrillos,497414.96
2024-10-19,HJ1050,5,5006.87,Tijeras de Podar,25034.35
2024-10-10,HJ1080,65,3447.71,Tijeras de Podar,224101.15
2024-10-09,HJ1088,3,6106.99,Tijeras de Podar,18320.97
2024-10-06,HJ1031,5,1955.55,Palas,9777.75
2024-10-14,HJ1016,2,7057.81,Palas,14115.62
2024-10-19,HJ1186,11,10370.06,Pulverizadores,114070.66
2024-10-13,HJ1116,49,5095.16,Rastrillos,249662.84
2024-10-10,HJ1023,10,10052.79,Palas,100527.9
2024-10-06,HJ1190,62,4053.38,Pulverizadores,251309.56
2024-10-19,HJ1183,35,1127.6,Pulverizadores,39466.0
2024-10-07,HJ1039,4,2219.93,Palas,8879.72
2024-10-19,HJ1113,42,3525.53,Rastrillos,148072.26
2024-10-11,HJ1077,7,9062.97,Tijeras de Podar,63440.79
2024-10-09,HJ1149,1,9192.03,Rastrillos,9192.03
2024-10-23,HJ1106,11,7111.29,Rastrillos,78224.19
2024-10-21,HJ1067,83,6981.31,Tijeras de Podar,579448.73
2024-10-17,HJ1035,75,7918.56,Palas,593892.0
2024-10-10,HJ1076,14,6518.81,Tijeras de Podar,91263.34
2024-10-17,HJ1051,27,8659.77,Tijeras de Podar,233813.79
2024-10-08,HJ1031,77,1955.55,Palas,150577.35
2024-10-21,HJ1123,33,8444.49,Rastrillos,278668.17
2024-10-12,HJ1186,4,10370.06,Pulverizadores,41480.24
2024-10-10,HJ1192,36,5570.19,Pulverizadores,200526.84
2024-10-18,HJ1123,49,8444.49,Rastrillos,413780.01
2024-10-17,HJ1139,21,8974.25,Rastrillos,188459.25
2024-10-15,HJ1174,3,9515.28,Pulverizadores,28545.84
2024-10-13,HJ1183,11,1127.6,Pulverizadores,12403.6
2024-10-17,HJ1100,11,6003.27,Rastrillos,66035.97
2024-10-13,HJ1152,1,8429.66,Pulverizadores,8429.66
2024-10-23,HJ1139,19,8974.25,Rastrillos,170510.75
2024-10-04,HJ1120,11,5832.14,Rastrillos,64153.54
2024-10-16,HJ1076,16,6518.81,Tijeras de Podar,104300.96
2024-10-25,HJ1142,25,8576.12,Rastrillos,214403.0
2024-10-16,HJ1155,24,4747.95,Pulverizadores,113950.8
2024-10-13,HJ1048,18,6473.86,Palas,116529.48
2024-10-15,HJ1142,39,8576.12,Rastrillos,334468.68
2024-10-10,HJ1112,16,3477.73,Rastrillos,55643.68
2024-10-23,HJ1065,1,6369.85,Tijeras de Podar,6369.85
2024-10-07,HJ1155,5,4747.95,Pulverizadores,23739.75
2024-10-04,HJ1078,18,1372.4,Tijeras de Podar,24703.2
2024-10-22,HJ1171,1,2191.13,Pulverizadores,2191.13
2024-10-09,HJ1183,34,1127.6,Pulverizadores,38338.4
2024-10-20,HJ1105,28,1843.18,Rastrillos,51609.04
2024-10-25,HJ1082,22,8104.94,Tijeras de Podar,178308.68
2024-10-14,HJ1162,35,6737.14,Pulverizadores,235799.9
2024-10-22,HJ1034,22,2381.03,Palas,52382.66
2024-10-10,HJ1096,21,4150.19,Tijeras de Podar,87153.99
2024-10-14,HJ1159,51,1603.75,Pulverizadores,81791.25
2024-10-09,HJ1094,14,4859.77,Tijeras de Podar,68036.78
2024-10-26,HJ1144,18,1985.46,Rastrillos,35738.28
2024-10-19,HJ1116,1,5095.16,Rastrillos,5095.16
2024-10-18,HJ1136,16,9138.19,Rastrillos,146211.04
2024-10-18,HJ1050,6,5006.87,Tijeras de Podar,30041.22
2024-10-09,HJ1160,55,3307.72,Pulverizadores,181924.6
2024-10-23,HJ1056,1,6113.22,Tijeras de Podar,6113.22
2024-10-19,HJ1093,51,4362.06,Tijeras de Podar,222465.06
2024-10-12,HJ1116,15,5095.16,Rastrillos,76427.4
2024-10-17,HJ1031,9,1955.55,Palas,17599.95
2024-10-27,HJ1016,41,7057.81,Palas,289370.21
2024-10-09,HJ1171,41,2191.13,Pulverizadores,89836.33
2024-10-03,HJ1119,95,5370.49,Rastrillos,510196.55
2024-10-06,HJ1135,92,1757.04,Rastrillos,161647.68
2024-10-26,HJ1069,11,4900.83,Tijeras de Podar,53909.13
2024-10-19,HJ1034,28,2381.03,Palas,66668.84
2024-10-22,HJ1105,7,1843.18,Rastrillos,12902.26
2024-10-20,HJ1171,42,2191.13,Pulverizadores,92027.46
2024-10-24,HJ1164,24,7720.07,Pulverizadores,185281.68
2024-10-20,HJ1042,18,8455.8,Palas,152204.4
2024-10-14,HJ1024,39,1759.55,Palas,68622.45
2024-10-15,HJ1028,3,9067.02,Palas,27201.06
2024-10-17,HJ1060,2,7191.95,Tijeras de Podar,14383.9
2024-10-20,HJ1078,68,1372.4,Tijeras de Podar,93323.2
2024-10-25,HJ1051,61,8659.77,Tijeras de Podar,528245.97
2024-10-20,HJ1139,46,8974.25,Rastrillos,412815.5
2024-10-19,HJ1132,23,1870.69,Rastrillos,43025.87
2024-10-15,HJ1080,36,3447.71,Tijeras de Podar,124117.56
2024-10-10,HJ1004,5,5768.25,Palas,28841.25
2024-10-07,HJ1100,1,6003.27,Rastrillos,6003.27
2024-10-16,HJ1132,49,1870.69,Rastrillos,91663.81
2024-10-07,HJ1069,38,4900.83,Tijeras de Podar,186231.54
2024-10-14,HJ1179,3,7432.89,Pulverizadores,22298.67
2024-10-10,HJ1113,28,3525.53,Rastrillos,98714.84
2024-10-08,HJ1003,70,6143.3,Palas,430031.0
2024-10-09,HJ1017,3,9655.22,Palas,28965.66
2024-10-11,HJ1165,23,9212.85,Pulverizadores,211895.55
2024-10-13,HJ1025,28,3817.09,Palas,106878.52
2024-10-15,HJ1016,6,7057.81,Palas,42346.86
2024-10-15,HJ1058,21,2268.04,Tijeras de Podar,47628.84
2024-10-18,HJ1119,11,5370.49,Rastrillos,59075.39
2024-10-07,HJ1005,8,9981.47,Palas,79851.76
2024-10-18,HJ1197,40,4120.75,Pulverizadores,164830.0
2024-10-18,HJ1186,33,10370.06,Pulverizadores,342211.98
2024-10-13,HJ1159,6,1603.75,Pulverizadores,9622.5
2024-10-17,HJ1195,5,6178.26,Pulverizadores,30891.3
2024-10-07,HJ1164,1,7720.07,Pulverizadores,7720.07
2024-10-14,HJ1176,1,3066.09,Pulverizadores,3066.09
2024-10-03,HJ1025,8,3817.09,Palas,30536.72
2024-10-25,HJ1034,87,2381.03,Palas,207149.61
2024-10-09,HJ1182,41,7349.02,Pulverizadores,301309.82
2024-10-06,HJ1135,6,1757.04,Rastrillos,10542.24
2024-10-03,HJ1114,1,4842.77,Rastrillos,4842.77
2024-10-13,HJ1058,1,2268.04,Tijeras de Podar,2268.04
2024-10-08,HJ1004,45,5768.25,Palas,259571.25
2024-10-08,HJ1132,15,1870.69,Rastrillos,28060.35
2024-10-23,HJ1034,71,2381.03,Palas,169053.13
2024-10-18,HJ1067,55,6981.31,Tijeras de Podar,383972.05
2024-10-12,HJ1042,17,8455.8,Palas,143748.6
2024-10-09,HJ1182,4,7349.02,Pulverizadores,29396.08
2024-10-20,HJ1003,37,6143.3,Palas,227302.1
2024-10-14,HJ1176,9,3066.09,Pulverizadores,27594.81
2024-10-14,HJ1017,43,9655.22,Palas,415174.46
2024-10-18,HJ1115,25,7838.36,Rastrillos,195959.0
2024-10-23,HJ1181,78,4005.58,Pulverizadores,312435.24
2024-10-12,HJ1025,17,3817.09,Palas,64890.53
2024-10-14,HJ1035,3,7918.56,Palas,23755.68
2024-10-07,HJ1120,3,5832.14,Rastrillos,17496.42
2024-10-27,HJ1099,12,10092.41,Tijeras de Podar,121108.92
2024-10-20,HJ1017,3,9655.22,Palas,28965.66
2024-10-27,HJ1174,25,9515.28,Pulverizadores,237882.0
2024-10-08,HJ1162,2,6737.14,Pulverizadores,13474.28
2024-10-09,HJ1080,12,3447.71,Tijeras de Podar,41372.52
2024-10-22,HJ1099,24,10092.41,Tijeras de Podar,242217.84
2024-10-07,HJ1144,21,1985.46,Rastrillos,41694.66
2024-10-10,HJ1142,76,8576.12,Rastrillos,651785.12
2024-10-18,HJ1105,36,1843.18,Rastrillos,66354.48
2024-10-15,HJ1143,21,8252.38,Rastrillos,173299.98
2024-10-16,HJ1105,48,1843.18,Rastrillos,88472.64
2024-10-15,HJ1099,4,10092.41,Tijeras de Podar,40369.64
2024-10-11,HJ1159,13,1603.75,Pulverizadores,20848.75
2024-10-24,HJ1017,9,9655.22,Palas,86896.98
2024-10-18,HJ1023,1,10052.79,Palas,10052.79
2024-10-22,HJ1162,1,6737.14,Pulverizadores,6737.14
2024-10-10,HJ1119,11,5370.49,Rastrillos,59075.39
2024-10-21,HJ1139,8,8974.25,Rastrillos,71794.0
2024-10-22,HJ1112,41,3477.73,Rastrillos,142586.93
2024-10-05,HJ1162,36,6737.14,Pulverizadores,242537.04
2024-10-19,HJ1060,17,7191.95,Tijeras de Podar,122263.15
2024-10-14,HJ1025,72,3817.09,Palas,274830.48
2024-10-08,HJ1024,48,1759.55,Palas,84458.4
2024-10-07,HJ1037,9,5351.56,Palas,48164.04
2024-10-13,HJ1150,8,8285.54,Pulverizadores,66284.32
2024-10-08,HJ1077,30,9062.97,Tijeras de Podar,271889.1
2024-10-20,HJ1086,18,2517.24,Tijeras de Podar,45310.32
2024-10-21,HJ1143,29,8252.38,Rastrillos,239319.02
2024-10-22,HJ1028,79,9067.02,Palas,716294.58
2024-10-09,HJ1078,25,1372.4,Tijeras de Podar,34310.0
2024-10-22,HJ1099,82,10092.41,Tijeras de Podar,827577.62
2024-10-05,HJ1084,23,5323.99,Tijeras de Podar,122451.77
2024-10-07,HJ1179,42,7432.89,Pulverizadores,312181.38
2024-10-09,HJ1030,1,4736.49,Palas,4736.49
2024-10-07,HJ1022,9,2797.22,Palas,25174.98
2024-10-25,HJ1037,54,5351.56,Palas,288984.24
2024-10-03,HJ1017,40,9655.22,Palas,386208.8
2024-10-28,HJ1131,3,7539.61,Rastrillos,22618.83
2024-10-08,HJ1119,9,5370.49,Rastrillos,48334.41
2024-10-05,HJ1156,2,1868.19,Pulverizadores,3736.38
2024-10-12,HJ1023,13,10052.79,Palas,130686.27
2024-10-05,HJ1083,39,6166.94,Tijeras de Podar,240510.66
2024-10-17,HJ1051,11,8659.77,Tijeras de Podar,95257.47
2024-10-20,HJ1168,44,6900.51,Pulverizadores,303622.44
2024-10-25,HJ1174,3,9515.28,Pulverizadores,28545.84
2024-10-07,HJ1042,33,8455.8,Palas,279041.4
2024-10-09,HJ1113,60,3525.53,Rastrillos,211531.8
2024-10-19,HJ1005,75,9981.47,Palas,748610.25
2024-10-18,HJ1051,12,8659.77,Tijeras de Podar,103917.24
2024-10-13,HJ1197,44,4120.75,Pulverizadores,181313.0
2024-10-25,HJ1133,38,10196.6,Rastrillos,387470.8
2024-10-17,HJ1018,55,2130.31,Palas,117167.05
2024-10-04,HJ1072,14,2634.16,Tijeras de Podar,36878.24
2024-10-10,HJ1016,6,7057.81,Palas,42346.86
2024-10-14,HJ1067,7,6981.31,Tijeras de Podar,48869.17
2024-10-23,HJ1065,16,6369.85,Tijeras de Podar,101917.6
2024-10-15,HJ1115,1,7838.36,Rastrillos,7838.36
2024-10-11,HJ1069,18,4900.83,Tijeras de Podar,88214.94
2024-10-07,HJ1072,8,2634.16,Tijeras de Podar,21073.28
2024-10-14,HJ1067,5,6981.31,Tijeras de Podar,34906.55
2024-10-20,HJ1183,42,1127.6,Pulverizadores,47359.2
2024-10-14,HJ1149,1,9192.03,Rastrillos,9192.03
2024-10-25,HJ1050,12,5006.87,Tijeras de Podar,60082.44
2024-10-04,HJ1083,14,6166.94,Tijeras de Podar,86337.16
2024-10-03,HJ1051,1,8659.77,Tijeras de Podar,8659.77
2024-10-06,HJ1093,22,4362.06,Tijeras de Podar,95965.32
2024-10-09,HJ1190,3,4053.38,Pulverizadores,12160.14
2024-10-22,HJ1163,85,5045.51,Pulverizadores,428868.35
2024-10-09,HJ1133,45,10196.6,Rastrillos,458847.0
2024-10-23,HJ1156,4,1868.19,Pulverizadores,7472.76
2024-10-15,HJ1115,87,7838.36,Rastrillos,681937.32
2024-10-09,HJ1056,10,6113.22,Tijeras de Podar,61132.2
2024-10-12,HJ1163,39,5045.51,Pulverizadores,196774.89
2024-10-17,HJ1051,1,8659.77,Tijeras de Podar,8659.77
2024-10-19,HJ1182,22,7349.02,Pulverizadores,161678.44
2024-10-21,HJ1168,2,6900.51,Pulverizadores,13801.02
2024-10-23,HJ1027,10,9970.87,Palas,99708.7
2024-10-12,HJ1083,75,6166.94,Tijeras de Podar,462520.5
2024-10-18,HJ1105,1,1843.18,Rastrillos,1843.18
2024-10-14,HJ1197,31,4120.75,Pulverizadores,127743.25
2024-10-09,HJ1119,95,5370.49,Rastrillos,510196.55
2024-10-19,HJ1042,58,8455.8,Palas,490436.4
2024-10-19,HJ1200,47,5869.34,Pulverizadores,275858.98
2024-10-22,HJ1119,40,5370.49,Rastrillos,214819.6
2024-10-21,HJ1039,7,2219.93,Palas,15539.51
2024-10-21,HJ1200,2,5869.34,Pulverizadores,11738.68
2024-10-07,HJ1083,12,6166.94,Tijeras de Podar,74003.28
2024-10-09,HJ1099,5,10092.41,Tijeras de Podar,50462.05
2024-10-13,HJ1162,6,6737.14,Pulverizadores,40422.84
2024-10-16,HJ1076,44,6518.81,Tijeras de Podar,286827.64
2024-10-08,HJ1165,32,9212.85,Pulverizadores,294811.2
2024-10-15,HJ1056,17,6113.22,Tijeras de Podar,103924.74
2024-10-14,HJ1182,28,7349.02,Pulverizadores,205772.56
2024-10-19,HJ1027,15,9970.87,Palas,149563.05
2024-10-24,HJ1144,20,1985.46,Rastrillos,39709.2
2024-10-11,HJ1144,12,1985.46,Rastrillos,23825.52
2024-10-10,HJ1197,41,4120.75,Pulverizadores,168950.75
2024-10-14,HJ1090,37,2497.5,Tijeras de Podar,92407.5
2024-10-09,HJ1131,60,7539.61,Rastrillos,452376.6
2024-10-25,HJ1045,55,5201.88,Palas,286103.4
2024-10-13,HJ1100,5,6003.27,Rastrillos,30016.35
2024-10-13,HJ1031,16,1955.55,Palas,31288.8
2024-10-22,HJ1190,33,4053.38,Pulverizadores,133761.54
2024-10-16,HJ1090,3,2497.5,Tijeras de Podar,7492.5
2024-10-05,HJ1082,31,8104.94,Tijeras de Podar,251253.14
2024-10-11,HJ1133,13,10196.6,Rastrillos,132555.8
2024-10-13,HJ1045,38,5201.88,Palas,197671.44
2024-10-23,HJ1181,1,4005.58,Pulverizadores,4005.58
2024-10-21,HJ1042,15,8455.8,Palas,126837.0
2024-10-27,HJ1102,6,5164.97,Rastrillos,30989.82
2024-10-14,HJ1037,37,5351.56,Palas,198007.72
2024-10-21,HJ1042,2,8455.8,Palas,16911.6
2024-10-19,HJ1039,1,2219.93,Palas,2219.93
2024-10-17,HJ1116,8,5095.16,Rastrillos,40761.28
2024-10-23,HJ1088,16,6106.99,Tijeras de Podar,97711.84
2024-10-20,HJ1179,20,7432.89,Pulverizadores,148657.8
2024-10-11,HJ1028,20,9067.02,Palas,181340.4
2024-10-20,HJ1163,6,5045.51,Pulverizadores,30273.06
2024-10-04,HJ1060,17,7191.95,Tijeras de Podar,122263.15
2024-10-11,HJ1133,1,10196.6,Rastrillos,10196.6
2024-10-16,HJ1050,41,5006.87,Tijeras de Podar,205281.67
2024-10-17,HJ1059,18,3708.34,Tijeras de Podar,66750.12
2024-10-19,HJ1096,64,4150.19,Tijeras de Podar,265612.16
2024-10-19,HJ1123,4,8444.49,Rastrillos,33777.96
2024-10-19,HJ1195,32,6178.26,Pulverizadores,197704.32
2024-10-18,HJ1163,6,5045.51,Pulverizadores,30273.06
2024-10-10,HJ1018,87,2130.31,Palas,185336.97
2024-10-11,HJ1061,41,10179.37,Tijeras de Podar,417354.17
2024-10-12,HJ1171,14,2191.13,Pulverizadores,30675.82
2024-10-06,HJ1090,68,2497.5,Tijeras de Podar,169830.0
2024-10-03,HJ1135,19,1757.04,Rastrillos,33383.76
2024-10-17,HJ1113,17,3525.53,Rastrillos,59934.01
2024-10-24,HJ1116,19,5095.16,Rastrillos,96808.04
2024-10-21,HJ1162,52,6737.14,Pulverizadores,350331.28
2024-10-23,HJ1018,3,2130.31,Palas,6390.93
2024-10-02,HJ1142,2,8576.12,Rastrillos,17152.24
2024-10-25,HJ1051,95,8659.77,Tijeras de Podar,822678.15
2024-10-12,HJ1183,3,1127.6,Pulverizadores,3382.8
2024-10-23,HJ1094,8,4859.77,Tijeras de Podar,38878.16
2024-10-11,HJ1135,26,1757.04,Rastrillos,45683.04
2024-10-21,HJ1022,24,2797.22,Palas,67133.28
2024-10-16,HJ1075,18,6523.87,Tijeras de Podar,117429.66
2024-10-22,HJ1144,86,1985.46,Rastrillos,170749.56
2024-10-26,HJ1152,12,8429.66,Pulverizadores,101155.92
2024-10-19,HJ1144,47,1985.46,Rastrillos,93316.62
2024-10-06,HJ1059,11,3708.34,Tijeras de Podar,40791.74
2024-10-22,HJ1149,36,9192.03,Rastrillos,330913.08
2024-10-17,HJ1200,13,5869.34,Pulverizadores,76301.42
2024-10-06,HJ1102,29,5164.97,Rastrillos,149784.13
2024-10-21,HJ1179,11,7432.89,Pulverizadores,81761.79
2024-10-05,HJ1069,11,4900.83,Tijeras de Podar,53909.13
2024-10-23,HJ1123,32,8444.49,Rastrillos,270223.68
2024-10-11,HJ1144,33,1985.46,Rastrillos,65520.18
2024-10-11,HJ1058,55,2268.04,Tijeras de Podar,124742.2
2024-10-18,HJ1037,26,5351.56,Palas,139140.56
2024-10-13,HJ1168,6,6900.51,Pulverizadores,41403.06
2024-10-19,HJ1034,1,2381.03,Palas,2381.03
2024-10-16,HJ1075,65,6523.87,Tijeras de Podar,424051.55
2024-10-16,HJ1119,51,5370.49,Rastrillos,273894.99
2024-10-15,HJ1139,76,8974.25,Rastrillos,682043.0
2024-10-07,HJ1076,21,6518.81,Tijeras de Podar,136895.01
2024-10-06,HJ1096,43,4150.19,Tijeras de Podar,178458.17
2024-10-15,HJ1135,42,1757.04,Rastrillos,73795.68
2024-10-07,HJ1058,1,2268.04,Tijeras de Podar,2268.04
2024-10-10,HJ1004,5,5768.25,Palas,28841.25
2024-10-16,HJ1139,21,8974.25,Rastrillos,188459.25
2024-10-16,HJ1034,15,2381.03,Palas,35715.45
2024-10-13,HJ1056,17,6113.22,Tijeras de Podar,103924.74
2024-10-17,HJ1179,12,7432.89,Pulverizadores,89194.68
2024-10-13,HJ1160,13,3307.72,Pulverizadores,43000.36
2024-10-25,HJ1182,9,7349.02,Pulverizadores,66141.18
2024-10-17,HJ1022,3,2797.22,Palas,8391.66
2024-10-05,HJ1082,5,8104.94,Tijeras de Podar,40524.7
2024-10-09,HJ1162,10,6737.14,Pulverizadores,67371.4
2024-10-22,HJ1003,14,6143.3,Palas,86006.2
2024-10-23,HJ1094,16,4859.77,Tijeras de Podar,77756.32
2024-10-12,HJ1038,27,1340.81,Palas,36201.87
2024-10-17,HJ1124,35,1536.58,Rastrillos,53780.3
2024-10-27,HJ1030,47,4736.49,Palas,222615.03
2024-10-15,HJ1060,32,7191.95,Tijeras de Podar,230142.4
2024-10-22,HJ1133,7,10196.6,Rastrillos,71376.2
2024-10-23,HJ1144,20,1985.46,Rastrillos,39709.2
2024-10-20,HJ1152,13,8429.66,Pulverizadores,109585.58
2024-10-09,HJ1119,65,5370.49,Rastrillos,349081.85
2024-10-14,HJ1160,38,3307.72,Pulverizadores,125693.36
2024-10-16,HJ1182,5,7349.02,Pulverizadores,36745.1
2024-10-06,HJ1084,24,5323.99,Tijeras de Podar,127775.76
2024-10-22,HJ1142,6,8576.12,Rastrillos,51456.72
2024-10-27,HJ1039,18,2219.93,Palas,39958.74
2024-10-05,HJ1195,6,6178.26,Pulverizadores,37069.56
2024-10-06,HJ1150,6,8285.54,Pulverizadores,49713.24
2024-10-08,HJ1050,1,5006.87,Tijeras de Podar,5006.87
2024-10-10,HJ1016,9,7057.81,Palas,63520.29
2024-10-21,HJ1143,40,8252.38,Rastrillos,330095.2
2024-10-10,HJ1136,1,9138.19,Rastrillos,9138.19
2024-10-12,HJ1142,50,8576.12,Rastrillos,428806.0
2024-10-22,HJ1183,30,1127.6,Pulverizadores,33828.0
2024-10-10,HJ1076,9,6518.81,Tijeras de Podar,58669.29
2024-10-13,HJ1022,43,2797.22,Palas,120280.46
2024-10-06,HJ1035,19,7918.56,Palas,150452.64
2024-10-24,HJ1136,5,9138.19,Rastrillos,45690.95
2024-10-07,HJ1069,23,4900.83,Tijeras de Podar,112719.09
2024-10-06,HJ1184,10,7259.25,Pulverizadores,72592.5
2024-10-12,HJ1037,34,5351.56,Palas,181953.04
2024-10-20,HJ1017,49,9655.22,Palas,473105.78
2024-10-04,HJ1084,91,5323.99,Tijeras de Podar,484483.09
2024-10-15,HJ1051,43,8659.77,Tijeras de Podar,372370.11
2024-10-19,HJ1030,30,4736.49,Palas,142094.7
2024-10-21,HJ1149,10,9192.03,Rastrillos,91920.3
2024-10-16,HJ1035,1,7918.56,Palas,7918.56
2024-10-14,HJ1190,43,4053.38,Pulverizadores,174295.34
2024-10-14,HJ1035,25,7918.56,Palas,197964.0
2024-10-23,HJ1058,76,2268.04,Tijeras de Podar,172371.04
2024-10-08,HJ1037,31,5351.56,Palas,165898.36
2024-10-24,HJ1017,5,9655.22,Palas,48276.1
2024-10-06,HJ1132,18,1870.69,Rastrillos,33672.42
2024-10-11,HJ1042,3,8455.8,Palas,25367.4
2024-10-17,HJ1112,63,3477.73,Rastrillos,219096.99
2024-10-20,HJ1031,40,1955.55,Palas,78222.0
2024-10-20,HJ1022,38,2797.22,Palas,106294.36
